jid,nid,last_name,first_name,middle_name,suffix,birth_month,birth_day,birth_year,birth_city,birth_state,gender,race_or_ethnicity,court_type
1390,1383871,Lew,Ronald,S. W., ,,,1941,Los Angeles,CA,Male,Asian American,U.S. District Court
1391,1383876,Lewis,David,Thomas, ,4,25,1912,Salt Lake City,UT,Male,White,U.S. Court of Appeals
3435,1394011,Lewis,Mary,Geiger, ,,,1958,Columbia,SC,Female,White,U.S. District Court
1392,1383881,Lewis,Oren,Ritter, ,10,7,1902,Seymour,IN,Male,White,U.S. District Court
1393,1383886,Lewis,Robert,E., ,4,3,1857,Cass County,MO,Male,White,U.S. District Court
1394,1383891,Lewis,Timothy,K., ,,,1954,Pittsburgh,PA,Male,African American,U.S. District Court
1395,1383896,Lewis,William, , ,1,22,1752,Edgemont,PA,Male,White,U.S. District Court
6830641,6830641,Liburdi,Michael,Thomas,,,,1977,Scranton,PA,Male,White,U.S. District Court
1396,1383901,Lieb,Joseph,Patrick, ,9,4,1901,Faribault,MN,Male,White,U.S. District Court
1397,1383906,Lifland,John,C., ,,,1933,Jersey City,NJ,Male,White,U.S. District Court
7545471,7545471,Liman,Lewis,Jeffrey,,,,1960,New York,NY,Male,White,U.S. District Court
1398,1383911,Limbaugh,Stephen,Nathaniel, ,,,1927,Cape Girardeau,MO,Male,White,U.S. District Court
3177,1392721,Limbaugh,Stephen,Nathaniel,Jr.,,,1952,Cape Girardeau,MO,Male,White,U.S. District Court
2978,1391726,Linares,Jose,L., ,,,1953,Havana,Cuba,Male,Hispanic,U.S. District Court
1399,1383916,Lindberg,George,Wakem, ,6,21,1932,Crystal Lake,IL,Male,White,U.S. District Court
1400,1383921,Lindberg,William,James, ,12,17,1904,Minot,ND,Male,White,U.S. District Court
1401,1383926,Lindley,Walter,C., ,7,12,1880,Neoga,IL,Male,White,U.S. District Court
1402,1383931,Lindsay,Reginald,C., ,3,19,1945,Birmingham,AL,Male,African American,U.S. District Court
2756,1390616,Lindsay,Sam,A., ,,,1951,San Antonio,TX,Male,African American,U.S. District Court
1403,1383936,Ling,David,W., ,1,22,1890,Ann Arbor,MI,Male,White,U.S. District Court
2853,1391101,Linn,Richard, , ,,,1944,Brooklyn,NY,Male,White,U.S. Court of Appeals
3140,1392536,Lioi,Sara,Elizabeth, ,,,1960,Canton,OH,Female,White,U.S. District Court
2764,1390656,Lipez,Kermit,Victor, ,,,1941,Philadelphia,PA,Male,White,U.S. Court of Appeals
3523,1394446,Lipman,Sheryl,Halle, ,,,1963,Memphis,TN,Female,White,U.S. District Court
1404,1383941,Lisi,Mary,M., ,,,1950,Providence,RI,Female,White,U.S. District Court
1405,1383946,Little,F.,A.,Jr.,,,1936,Minneapolis,MN,Male,White,U.S. District Court
3266,1393166,Littleton,Benjamin,Horsley, ,8,27,1889,Weatherford,TX,Male,White,Other
1406,1383951,Livaudais,Marcel, ,Jr.,3,3,1925,New Orleans,LA,Male,White,U.S. District Court
1407,1383956,Lively,Pierce, , ,8,17,1921,Louisville,KY,Male,White,U.S. Court of Appeals
3147,1392571,Livingston,Debra,Ann, ,,,1959,Waycross,GA,Female,White,U.S. Court of Appeals
1408,1383961,Livingston,Henry,Brockholst, ,11,25,1757,New York,NY,Male,White,Supreme Court
1409,1383966,Lochren,William, , ,4,3,1832,County Tyrone,Ireland,Male,White,U.S. District Court
1410,1383971,Locke,James,William, ,10,30,1837,Wilmington,VT,Male,White,U.S. District Court
1411,1383976,Lodge,Edward,J., ,,,1933,Caldwell,ID,Male,White,U.S. District Court
1412,1383981,Logan,James,Kenneth, ,8,21,1929,Quenemo,KS,Male,White,U.S. Court of Appeals
3534,1394501,Logan,Steven,Paul, ,,,1965,Tacoma,WA,Male,African American,U.S. District Court
3345,1393561,Lohier,Raymond,Joseph,Jr.,,,1965,Montreal,Canada,Male,African American,U.S. Court of Appeals
1413,1383986,Loken,James,B., ,,,1940,Madison,WI,Male,White,U.S. Court of Appeals
1414,1383991,Long,Augustus,V., ,5,14,1877,Lake City,FL,Male,White,U.S. District Court
1415,1383996,Longobardi,Joseph,J., ,,,1930,Wilmington,DE,Male,White,U.S. District Court
1416,1384001,Longstaff,Ronald,Earl, ,,,1941,Pittsburg,KS,Male,White,U.S. District Court
1417,1384006,Longyear,John,Wesley, ,10,22,1820,Shandaken,NY,Male,White,U.S. District Court
1418,1384011,Lord,John,Whitaker,Jr.,12,19,1901,Philadelphia,PA,Male,White,U.S. District Court
1419,1384016,Lord,Joseph,Simon,III,5,21,1912,Philadelphia,PA,Male,White,U.S. District Court
1420,1384021,Lord,Miles,Welton, ,11,6,1919,Dean Lake Township,MN,Male,White,U.S. District Court
2835,1391011,Lorenz,M.,James, ,,,1935,Pasadena,CA,Male,White,U.S. District Court
3262,1393146,Loring,Edward,Greely, ,1,28,1802,Boston,MA,Male,White,Other
1421,1384026,Louderback,Harold, , ,1,30,1881,San Francisco,CA,Male,White,U.S. District Court
1422,1384031,Loughlin,Martin,Francis, ,3,11,1923,Manchester,NH,Male,White,U.S. District Court
1423,1384036,Lourie,Alan,David, ,,,1935,Boston,MA,Male,White,U.S. Court of Appeals
1424,1384041,Love,James,M., ,3,4,1820,Fairfax County,VA,Male,White,U.S. District Court
1425,1384046,Lovell,Charles,C., ,,,1929,Anaconda,MT,Male,White,U.S. District Court
1426,1384051,Lovett,Archibald,Battle, ,6,21,1884,Sylvania,GA,Male,White,U.S. District Court
1427,1384056,Lowe,Mary,Johnson, ,6,10,1924,New York,NY,Female,African American,U.S. District Court
1428,1384061,Lowell,Francis,Cabot, ,1,7,1855,Boston,MA,Male,White,U.S. District Court
1429,1384066,Lowell,James,Arnold, ,2,5,1869,Newton,MA,Male,White,U.S. District Court
1431,1384076,Lowell,John, , ,6,17,1743,Newburyport,MA,Male,White,U.S. District Court
1430,1384071,Lowell,John, , ,10,18,1824,Boston,MA,Male,White,U.S. District Court
1432,1384081,Lozano,Rodolfo, , ,7,10,1942,East Chicago,IN,Male,Hispanic,U.S. District Court
1433,1384086,Lucas,Malcolm,Millar, ,4,19,1927,Berkeley,CA,Male,White,U.S. District Court
1434,1384091,Lucero,Carlos,F., ,,,1940,Antonito,CO,Male,Hispanic,U.S. Court of Appeals
7390466,7390466,Luck,Robert,Joshua,,,,1979,South Miami,FL,Male,White,U.S. Court of Appeals
3119,1392431,Ludington,Thomas,Lamson, ,,,1953,Midland,MI,Male,White,U.S. District Court
1435,1384096,Ludwig,Edmund,V., ,5,20,1928,Philadelphia,PA,Male,White,U.S. District Court
1436,1384101,Luhring,Oscar,Raymond, ,2,11,1879,Gibson County,IN,Male,White,U.S. District Court
1437,1384106,Lumbard,Joseph,Edward, ,8,18,1901,New York,NY,Male,White,U.S. Court of Appeals
1438,1384111,Lumpkin,Alva,Moore, ,11,13,1886,Milledgeville,GA,Male,White,U.S. District Court
1439,1384116,Lungstrum,John,Watson, ,,,1945,Topeka,KS,Male,White,U.S. District Court
1440,1384121,Luongo,Alfred,Leopold, ,8,17,1920,Philadelphia,PA,Male,White,U.S. District Court
1441,1384126,Lurton,Horace,Harmon, ,2,26,1844,Newport,KY,Male,White,U.S. Circuit Court (1869-1911)
1442,1384131,Luse,Claude,Zeth, ,2,23,1879,Stoughton,WI,Male,White,U.S. District Court
1443,1384136,Luttig,J.,Michael, ,,,1954,Tyler,TX,Male,White,U.S. Court of Appeals
1444,1384141,Lydick,Lawrence,Tupper, ,6,22,1916,San Diego,CA,Male,White,U.S. District Court
7470671,7470671,Lydon,Sherri,Allen,,,,1962,Myrtle Beach,SC,Female,White,U.S. District Court
1445,1384146,Lynch,Charles,Francis, ,1,9,1884,Franklin,NJ,Male,White,U.S. District Court
1446,1384151,Lynch,Eugene,F., ,,,1931,San Francisco,CA,Male,White,U.S. District Court
2866,1391166,Lynch,Gerard,E., ,,,1951,Brooklyn,NY,Male,White,U.S. District Court
1447,1384156,Lynch,Sandra,Lea, ,,,1946,Oak Park,IL,Female,White,U.S. Court of Appeals
1448,1384161,Lynch,William,Joseph, ,6,6,1908,Chicago,IL,Male,White,U.S. District Court
2849,1391081,Lynn,Barbara,M., ,,,1952,Binghamton,NY,Female,White,U.S. District Court
1449,1384166,Lynne,Seybourn,Harris, ,7,25,1907,Decatur,AL,Male,White,U.S. District Court
1450,1384171,MacArthur,Arthur, , ,1,26,1815,Glasgow,Scotland,Male,White,U.S. District Court
1451,1384176,MacBride,Thomas,Jamison, ,3,25,1914,Sacramento,CA,Male,White,U.S. District Court
1452,1384181,Machrowicz,Thaddeus,M., ,8,21,1899,Gostyn,Poland,Male,White,U.S. District Court
1453,1384186,Mack,Julian,William, ,7,19,1866,San Francisco,CA,Male,White,U.S. Circuit Court (1869-1911)
1454,1384191,MacKenzie,John,Ashton, ,9,17,1917,Portsmouth,VA,Male,White,U.S. District Court
1455,1384196,MacKinnon,George,Edward, ,4,22,1906,St. Paul,MN,Male,White,U.S. Court of Appeals
1456,1384201,MacLaughlin,Harry,Hunter, ,8,9,1927,Breckenridge,MN,Male,White,U.S. District Court
1457,1384206,MacMahon,Lloyd,Francis, ,8,12,1912,Elmira,NY,Male,White,U.S. District Court
3248,1393076,Madden,Joseph,Warren, ,1,17,1890,Damascus,IL,Male,White,Other
1458,1384211,Madden,Thomas,M., ,3,28,1907,Philadelphia,PA,Male,White,U.S. District Court
1459,1384216,Magill,Charles, , ,4,15,1759,County Kerry,Ireland,Male,White,U.S. Circuit Court (1801-1802)
1460,1384221,Magill,Frank,J., ,6,3,1927,Verona,ND,Male,White,U.S. Court of Appeals
3278,1393226,Magnus-Stinson,Jane,Elizabeth, ,,,1958,LaCrosse,WI,Female,White,U.S. District Court
1461,1384226,Magnuson,Paul,Arthur, ,,,1937,Carthage,SD,Male,White,U.S. District Court
1462,1384231,Magrath,Andrew,Gordon, ,2,8,1813,Charleston,SC,Male,White,U.S. District Court
1463,1384236,Magruder,Calvert, , ,12,26,1893,Annapolis,MD,Male,White,U.S. Court of Appeals
2915,1391411,Mahan,James,C., ,,,1943,El Paso,TX,Male,White,U.S. District Court
1464,1384241,Mahon,Eldon,Brooks, ,4,9,1918,Loraine,TX,Male,White,U.S. District Court
1465,1384246,Mahoney,John,Christopher, ,12,19,1882,Cork,Ireland,Male,White,U.S. District Court
1466,1384251,Mahoney,John,Daniel, ,9,7,1931,Orange,NJ,Male,White,U.S. Court of Appeals
1467,1384256,Major,James,Earl, ,1,5,1887,Donnellson,IL,Male,White,U.S. District Court
3207,1392871,Maletz,Herbert,Naaman, ,10,30,1913,Boston,MA,Male,White,Other
3153,1392601,Maloney,Paul,Lewis, ,,,1949,Cleveland,OH,Male,White,U.S. District Court
1468,1384261,Maloney,Robert,B., ,,,1933,Dallas,TX,Male,White,U.S. District Court
1469,1384266,Mandelbaum,Samuel, , ,9,20,1884, ,Russia,Male,White,U.S. District Court
2798,1390826,Manella,Nora,Margaret, ,,,1951,Los Angeles,CA,Female,White,U.S. District Court
1470,1384271,Manion,Daniel,Anthony, ,,,1942,South Bend,IN,Male,White,U.S. Court of Appeals
1471,1384276,Manning,Blanche,M., ,,,1934,Chicago,IL,Female,African American,U.S. District Court
3456,1394111,Mannion,Malachy,Edward, ,,,1953,Montreal,Canada,Male,White,U.S. District Court
1472,1384281,Manos,John,Michael, ,12,8,1922,Cleveland,OH,Male,White,U.S. District Court
1473,1384286,Mansfield,Walter,Roe, ,7,1,1911,Boston,MA,Male,White,U.S. District Court
1474,1384291,Mansmann,Carol,Los, ,8,7,1942,Pittsburgh,PA,Female,White,U.S. District Court
1475,1384296,Manton,Martin,Thomas, ,8,2,1880,New York,NY,Male,White,U.S. District Court
2739,1390536,Marbley,Algenon,L., ,,,1954,Morehead City,NC,Male,African American,U.S. District Court
1476,1384301,Marchant,Henry, , ,4,9,1741,Martha`s Vineyard,MA,Male,White,U.S. District Court
1477,1384306,Marcus,Stanley, , ,,,1946,New York,NY,Male,White,U.S. District Court
3397,1393821,Mariani,Robert,David, ,,,1950,Scranton,PA,Male,White,U.S. District Court
1478,1384311,Maris,Albert,Branson, ,12,19,1893,Philadelphia,PA,Male,White,U.S. District Court
1479,1384316,Markey,Howard,Thomas, ,11,10,1920,Chicago,IL,Male,White,Other
5018796,5018796,Marks,Emily,Coody,,,,1973,Tuscaloosa,AL,Female,White,U.S. District Court
1480,1384321,Marovich,George,Michael, ,,,1931,East Hazel Crest,IL,Male,White,U.S. District Court
1481,1384326,Marovitz,Abraham,Lincoln, ,8,10,1905,Oshkosh,WI,Male,White,U.S. District Court
1482,1384331,Marquez,Alfredo,Chavez, ,6,30,1922,Winkelman,AZ,Male,Hispanic,U.S. District Court
3537,1394516,M˜rquez,Rosemary, , ,,,1968,Los Angeles,CA,Female,Hispanic,U.S. District Court
2955,1391611,Marra,Kenneth,A., ,,,1951,Queens,NY,Male,White,U.S. District Court
2836,1391016,Marrero,Victor, , ,,,1941,Santurce,Puerto Rico,Male,Hispanic,U.S. District Court
1483,1384336,Marsh,Malcolm,Francis, ,,,1928,Portland,OR,Male,White,U.S. District Court
1484,1384341,Marsh,Rabe,Ferguson,Jr.,4,26,1905,Greensburg,PA,Male,White,U.S. District Court
1485,1384346,Marshall,Consuelo,Bland, ,,,1936,Knoxville,TN,Female,African American,U.S. District Court
3256,1393116,Marshall,Denzil,Price,Jr.,,,1963,Memphis,TN,Male,White,U.S. District Court
2814,1390906,Marshall,James,Markham, ,3,12,1764,Fauquier County,VA,Male,White,U.S. Circuit Court (other)
1486,1384351,Marshall,John, , ,9,24,1755,Prince William County,VA,Male,White,Supreme Court
1487,1384356,Marshall,John,Augustine, ,9,5,1854,near Warrenton,VA,Male,White,U.S. District Court
1488,1384361,Marshall,Prentice,Henry, ,8,7,1926,Oak Park,IL,Male,White,U.S. District Court
1489,1384366,Marshall,Thurgood, , ,7,2,1908,Baltimore,MD,Male,African American,U.S. Court of Appeals
7543931,7543931,Marston,Karen,Spencer,,,,1968,Portsmouth,VA,Female,White,U.S. District Court
1490,1384371,Marten,John,Thomas, ,,,1951,Topeka,KS,Male,White,U.S. District Court
2876,1391216,Martin,Beverly,Baldwin, ,,,1955,Macon,GA,Female,White,U.S. District Court
1491,1384376,Martin,Boyce,Ficklen,Jr.,10,23,1935,Boston,MA,Male,White,U.S. Court of Appeals
1492,1384381,Martin,George,Ewing, ,11,23,1857,Lancaster,OH,Male,White,Other
3305,1393361,Martin,Isaac,Jack, ,7,18,1908,Cincinnati,OH,Male,White,Other
1493,1384386,Martin,James,Loren, ,9,13,1846,Landgrove,VT,Male,White,U.S. District Court
1494,1384391,Martin,James,Robert,Jr.,11,30,1909,Greenville,SC,Male,White,U.S. District Court
1495,1384396,Martin,John,Donelson,Sr.,5,4,1883,Memphis,TN,Male,White,U.S. District Court
1496,1384401,Martin,John,S.,Jr.,,,1935,Brooklyn,NY,Male,White,U.S. District Court
1497,1384406,Martineau,John,Ellis, ,12,2,1873,Clay County,MO,Male,White,U.S. District Court
2956,1391616,Martinez,Jose,E., ,,,1941,Santo Domingo,Dominican Republic,Male,Hispanic,U.S. District Court
2917,1391421,Martinez,Philip,Ray, ,,,1957,El Paso,TX,Male,Hispanic,U.S. District Court
3060,1392136,Martinez,Ricardo,S., ,,,1951,Mercedes,TX,Male,Hispanic,U.S. District Court
3348,1393576,Martinez,William,Joseph, ,,,1954,Mexico City,Mexico,Male,Hispanic,U.S. District Court
2964,1391656,Martini,William,J., ,,,1947,Passaic,NJ,Male,White,U.S. District Court
3608,1394871,Martinotti,Brian,R., ,,,1961,Englewood,NJ,Male,White,U.S. District Court
2912,1391396,Martone,Frederick,J., ,,,1943,Fall River,MA,Male,White,U.S. District Court
1498,1384411,Marvin,William, , ,4,14,1808,Fairfield,NY,Male,White,U.S. District Court
1499,1384416,Mason,John,Young, ,4,18,1799,Hicksford (now Emporia),VA,Male,White,U.S. District Court
1500,1384421,Masterson,Thomas,Ambrose, ,12,10,1927,Philadelphia,PA,Male,White,U.S. District Court
3541,1394536,Mastroianni,Mark,Gerald, ,,,1964,Springfield,MA,Male,White,U.S. District Court
6130381,6130381,Matey,Paul,Brian,,,,1971,Edison,NJ,Male,White,U.S. Court of Appeals
1501,1384426,Mathes,William,Carey, ,12,17,1899,Hale Center,TX,Male,White,U.S. District Court
3351,1393591,Matheson,Scott,Milne,Jr.,,,1953,Salt Lake City,UT,Male,White,U.S. Court of Appeals
1502,1384431,Mathews,Clifton, , ,2,12,1880,Concord,GA,Male,White,U.S. Court of Appeals
1503,1384436,Matia,Paul,Ramon, ,,,1937,Cleveland,OH,Male,White,U.S. District Court
1504,1384441,Matsch,Richard,Paul, ,6,8,1930,Burlington,IA,Male,White,U.S. District Court
3184,1392756,Matsumoto,Kiyo,A., ,,,1955,Raleigh,NC,Female,Asian American,U.S. District Court
1505,1384446,Matthes,Marion,Charles, ,1,29,1906,De Soto,MO,Male,White,U.S. Court of Appeals
1506,1384451,Matthews,Burnita,Shelton, ,12,28,1894,Burnell,MS,Female,White,U.S. District Court
1507,1384456,Matthews,Stanley, , ,7,21,1824,Cincinnati,OH,Male,White,Supreme Court
3092,1392296,Mattice,Harry,Sandlin,Jr.,,,1954,Chattanooga,TN,Male,White,U.S. District Court
2775,1390711,Matz,A.,Howard, ,,,1943,Brooklyn,NY,Male,White,U.S. District Court
3162,1392646,Mauskopf,Roslynn,Renee, ,,,1957,Washington,DC,Female,White,U.S. District Court
1508,1384461,Maxey,Thomas,Sheldon, ,9,1,1846,Brandon,MS,Male,White,U.S. District Court
1509,1384466,Maxwell,Robert,Earl, ,3,15,1924,South Bend,IN,Male,White,U.S. District Court
3562,1394641,May,Leigh,Martin, ,,,1971,Albany,GA,Female,White,U.S. District Court
1510,1384471,Mayer,Haldane,Robert, ,,,1941,Buffalo,NY,Male,White,U.S. Court of Appeals
1511,1384476,Mayer,Julius,Marshuetz, ,9,5,1865,New York,NY,Male,White,U.S. District Court
2934,1391506,Mays,Samuel,H.,Jr.,,,1948,Memphis,TN,Male,White,U.S. District Court
6594536,6594536,Maze,Corey,Landon,,,,1978,Gadsden,AL,Male,White,U.S. District Court
3584,1394751,Mazzant,Amos,Louis,III,,,1965,Ellwood City,PA,Male,White,U.S. District Court
1512,1384481,Mazzone,A.,David, ,6,3,1928,Everett,MA,Male,White,U.S. District Court
1513,1384486,McAllister,Matthew,Hall, ,10,26,1800,Savannah,GA,Male,White,U.S. Circuit Court (other)
1514,1384491,McAllister,Thomas,Francis, ,3,4,1896,Grand Rapids,MI,Male,White,U.S. Court of Appeals
1516,1384496,McAuliffe,Steven,J., ,,,1948,Cambridge,MA,Male,White,U.S. District Court
1517,1384501,McAvoy,Thomas,James, ,,,1938,Johnson City,NY,Male,White,U.S. District Court
1518,1384506,McBryde,John,H., ,,,1931,Jackson,MS,Male,White,U.S. District Court
3499,1394326,McCafferty,Landya,B., ,,,1962,Washington,DC,Female,White,U.S. District Court
1519,1384511,McCaleb,Theodore,Howard, ,2,10,1810,Claiborne County,MS,Male,White,U.S. District Court
1520,1384516,McCall,John,Ethridge, ,8,14,1859,Clarksburg,TN,Male,White,U.S. District Court
1521,1384521,McCalla,Jon,Phipps, ,,,1947,Memphis,TN,Male,White,U.S. District Court
1522,1384526,McCamant,Wallace, , ,9,22,1867,Hollidaysburg,PA,Male,White,U.S. Court of Appeals
1523,1384531,McCandless,Wilson, , ,6,19,1810,Pittsburgh,PA,Male,White,U.S. District Court
1524,1384536,McCarthy,James,William, ,9,8,1872,Jersey City,NJ,Male,White,U.S. District Court
1525,1384541,McCarthy,William,T., ,12,5,1885,Somerville,MA,Male,White,U.S. District Court
1526,1384546,McCay,Henry,Kent, ,1,8,1820,Northumberland County,PA,Male,White,U.S. District Court
3323,1393451,McClelland,Charles,Paul, ,12,19,1854,Glenluce,Scotland,Male,White,Other
1527,1384551,McClintic,George,Warwick, ,1,14,1866,Pocohontas County,WV,Male,White,U.S. District Court
1528,1384556,McClung,William, , ,7,12,1758,Rockbridge County,VA,Male,White,U.S. Circuit Court (1801-1802)
1529,1384561,McClure,James,Focht,Jr.,4,6,1931,Danville,PA,Male,White,U.S. District Court
1530,1384566,McColloch,Claude,Charles, ,1,14,1888,Red Bluff,CA,Male,White,U.S. District Court
1531,1384571,McComas,Louis,Emory, ,10,28,1846,near Hagerstown,MD,Male,White,U.S. District Court
3371,1393691,McConnell,John,James,Jr.,,,1958,Providence,RI,Male,White,U.S. District Court
2980,1391736,McConnell,Michael,W., ,,,1955,Louisville,KY,Male,White,U.S. Court of Appeals
1532,1384576,McCord,Leon,Clarence, ,6,21,1878,Conyers,GA,Male,White,U.S. Court of Appeals
1533,1384581,McCormick,Andrew,Phelps, ,12,18,1832,"Brazoria County, Texas",Mexico,Male,White,U.S. District Court
1534,1384586,McCormick,Paul,John, ,4,23,1879,New York,NY,Male,White,U.S. District Court
1535,1384591,McCoy,Walter,Irving, ,12,8,1859,Troy,NY,Male,White,U.S. District Court
1536,1384596,McCrary,George,Washington, ,8,29,1835,near Evansville,IN,Male,White,U.S. Circuit Court (1869-1911)
1537,1384601,McCree,Wade,Hampton,Jr.,7,3,1920,Des Moines,IA,Male,African American,U.S. District Court
1538,1384606,McCune,Barron,Patterson, ,2,19,1915,West Newton,PA,Male,White,U.S. District Court
1539,1384611,McCurn,Neal,Peters, ,4,6,1926,Syracuse,NY,Male,White,U.S. District Court
2765,1390661,McCuskey,Michael,Patrick, ,,,1948,Peoria,IL,Male,White,U.S. District Court
1540,1384616,McDade,Joe,Billy, ,,,1937,Bellville,TX,Male,African American,U.S. District Court
1541,1384621,McDermott,George,Thomas, ,10,21,1886,Winfield,KS,Male,White,U.S. District Court
1542,1384626,McDonald,Alan,Angus, ,12,13,1927,Harrah,WA,Male,White,U.S. District Court
1543,1384631,McDonald,David, , ,5,8,1803,Millersburg,KY,Male,White,U.S. District Court
1544,1384636,McDonald,Gabrielle,Anne Kirk, ,,,1942,St. Paul,MN,Female,African American,U.S. District Court
3598,1394821,McDonough,Travis,Randall, ,,,1972,Chattanooga,TN,Male,White,U.S. District Court
1545,1384641,McDowell,Henry,Clay, ,8,24,1861,Louisville,KY,Male,White,U.S. District Court
1546,1384646,McDuffie,John, , ,9,25,1883,River Ridge,AL,Male,White,U.S. District Court
7049776,7049776,McElroy,Mary,Susan,,,,1965,Providence,RI,Female,White,U.S. District Court
1547,1384651,McEntee,Edward,Matthew, ,10,21,1906,Providence,RI,Male,White,U.S. Court of Appeals
1548,1384656,McFadden,Frank,Hampton, ,,,1925,Oxford,MS,Male,White,U.S. District Court
3975196,3975196,McFadden,Trevor,Neil,,,,1978,Alexandria,VA,Male,White,U.S. District Court
7539421,7539421,McFarland,Matthew,Walden,,,,1967,Portsmouth,OH,Male,White,U.S. District Court
1549,1384661,McGarr,Frank,James, ,2,25,1921,Chicago,IL,Male,White,U.S. District Court
1550,1384666,McGarraghy,Joseph,Charles, ,11,6,1897,Washington,DC,Male,White,U.S. District Court
1551,1384671,McGee,John,Franklin, ,1,1,1861,Amboy,IL,Male,White,U.S. District Court
1552,1384676,McGlynn,Joseph,Leo,Jr.,2,13,1925,Philadelphia,PA,Male,White,U.S. District Court
